thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(0.710405, 0.16558, 0.684038)","(0.422226, 0.419606, 0.803527)","(0.590477, 0.287695, 0.754034)","(0.815749, -0.153881, 0.557561)","(0.551429, -0.449343, 0.702864)","(0.64144, -0.308767, 0.702295)","(0.707525, -0.174081, 0.684912)","(0.743115, -0.101373, 0.661441)","(0.556041, 0.803846, -0.211307)","(-0.602485, 0.341359, -0.721447)","(-0.851611, -0.200538, -0.484298)","(0.648147, -0.0384352, 0.760545)","(0.590717, 0.774842, -0.225106)","(-0.485804, 0.279447, -0.828193)","(-0.778434, -0.221337, -0.58741)","(0.532372, -0.0151204, 0.846376)","(0.67984, 0.695015, -0.234034)","(-0.247013, 0.078281, -0.965845)","(-0.619245, -0.343727, -0.705966)",fist
"(0, 0, 0)","(0.714756, 0.152956, 0.682444)","(0.424256, 0.410033, 0.807391)","(0.586832, 0.282974, 0.758652)","(0.816678, -0.165618, 0.552818)","(0.550555, -0.46113, 0.695879)","(0.641448, -0.321029, 0.696767)","(0.708323, -0.186458, 0.680818)","(0.744715, -0.113953, 0.657582)","(0.560182, 0.80302, -0.203359)","(-0.60284, 0.353803, -0.715128)","(-0.85444, -0.189454, -0.483777)","(0.650465, -0.051665, 0.757777)","(0.594641, 0.773977, -0.217625)","(-0.486886, 0.292517, -0.823029)","(-0.781735, -0.209414, -0.587397)","(0.535123, -0.0287096, 0.844286)","(0.683386, 0.693721, -0.227451)","(-0.249511, 0.0919422, -0.963997)","(-0.6236, -0.331103, -0.708162)",fist
"(0, 0, 0)","(0.71483, 0.145546, 0.683985)","(0.420154, 0.402616, 0.813247)","(0.579082, 0.280815, 0.76538)","(0.816657, -0.171135, 0.551166)","(0.55043, -0.469006, 0.690695)","(0.641025, -0.328729, 0.693559)","(0.707643, -0.193803, 0.679471)","(0.744511, -0.121009, 0.656551)","(0.558587, 0.806831, -0.192365)","(-0.603117, 0.361898, -0.71083)","(-0.8537, -0.1849, -0.486834)","(0.650059, -0.0602502, 0.757491)","(0.593124, 0.778051, -0.206981)","(-0.486947, 0.302301, -0.819449)","(-0.780879, -0.203325, -0.590666)","(0.53461, -0.0386843, 0.844213)","(0.682179, 0.698108, -0.217433)","(-0.248786, 0.104418, -0.962914)","(-0.622315, -0.322886, -0.71307)",fist
"(0, 0, 0)","(0.715125, 0.14187, 0.684448)","(0.415879, 0.400294, 0.816584)","(0.572928, 0.281703, 0.769673)","(0.816672, -0.17407, 0.550224)","(0.549067, -0.473953, 0.6884)","(0.639325, -0.334168, 0.692529)","(0.705809, -0.199547, 0.679717)","(0.744434, -0.124771, 0.655935)","(0.557717, 0.808809, -0.186492)","(-0.603302, 0.366195, -0.708469)","(-0.853326, -0.182453, -0.488412)","(0.649878, -0.0648331, 0.757268)","(0.592297, 0.780171, -0.201291)","(-0.487017, 0.307509, -0.817467)","(-0.780446, -0.200051, -0.592354)","(0.534375, -0.0440111, 0.844101)","(0.68157, 0.700391, -0.211932)","(-0.248341, 0.111202, -0.962269)","(-0.621623, -0.318392, -0.715689)",fist
"(0, 0, 0)","(0.703924, 0.13537, 0.697257)","(0.393274, 0.383427, 0.835655)","(0.552053, 0.272568, 0.788)","(0.814375, -0.173282, 0.553866)","(0.551471, -0.484977, 0.678732)","(0.638058, -0.343569, 0.689088)","(0.701324, -0.207237, 0.682054)","(0.739701, -0.129576, 0.660343)","(0.539312, 0.828476, -0.150894)","(-0.604092, 0.376129, -0.702567)","(-0.842762, -0.186016, -0.505125)","(0.642502, -0.0756364, 0.762542)","(0.574776, 0.801244, -0.166254)","(-0.485105, 0.324263, -0.812112)","(-0.768262, -0.198085, -0.608717)","(0.525516, -0.0607793, 0.84861)","(0.666257, 0.724102, -0.178263)","(-0.239685, 0.139469, -0.960781)","(-0.605024, -0.307827, -0.734295)",fist
"(0, 0, 0)","(0.693304, 0.12604, 0.709538)","(0.371985, 0.359263, 0.855895)","(0.532639, 0.257148, 0.806332)","(0.813894, -0.172846, 0.554708)","(0.557412, -0.498747, 0.663735)","(0.639493, -0.355914, 0.68145)","(0.69875, -0.217968, 0.681351)","(0.736898, -0.136113, 0.662159)","(0.515226, 0.850125, -0.108765)","(-0.608471, 0.38824, -0.692122)","(-0.83178, -0.188935, -0.521963)","(0.637117, -0.0896501, 0.765536)","(0.551656, 0.824667, -0.124899)","(-0.486896, 0.344837, -0.802508)","(-0.755947, -0.194196, -0.625165)","(0.518906, -0.0821018, 0.85088)","(0.645661, 0.750878, -0.138939)","(-0.234327, 0.174463, -0.956375)","(-0.588168, -0.293203, -0.753718)",fist
"(0, 0, 0)","(0.688673, 0.111974, 0.716374)","(0.36042, 0.333484, 0.871141)","(0.521268, 0.238314, 0.819443)","(0.814182, -0.178423, 0.552516)","(0.55865, -0.517688, 0.648004)","(0.637129, -0.376872, 0.672335)","(0.693743, -0.24029, 0.678956)","(0.735892, -0.147458, 0.660847)","(0.498766, 0.863721, -0.072244)","(-0.612356, 0.403044, -0.680129)","(-0.825033, -0.184651, -0.534064)","(0.634651, -0.107063, 0.765347)","(0.535788, 0.839635, -0.08913)","(-0.48934, 0.366422, -0.79138)","(-0.748555, -0.184351, -0.63693)","(0.515856, -0.105198, 0.850191)","(0.631414, 0.76828, -0.105181)","(-0.232421, 0.207479, -0.950228)","(-0.57809, -0.27475, -0.768326)",fist
"(0, 0, 0)","(0.694533, 0.104775, 0.711791)","(0.361122, 0.320571, 0.875686)","(0.517137, 0.232591, 0.823693)","(0.814514, -0.181099, 0.551154)","(0.559603, -0.526315, 0.640185)","(0.636262, -0.386427, 0.667716)","(0.691479, -0.250509, 0.677571)","(0.735636, -0.153067, 0.659856)","(0.490197, 0.869949, -0.0538222)","(-0.614641, 0.410209, -0.673754)","(-0.821744, -0.182363, -0.53989)","(0.633723, -0.115761, 0.76485)","(0.527508, 0.846572, -0.0710694)","(-0.490966, 0.37704, -0.785362)","(-0.745005, -0.17925, -0.642524)","(0.514696, -0.116766, 0.849384)","(0.62398, 0.776471, -0.0879902)","(-0.231877, 0.22409, -0.946582)","(-0.573243, -0.265166, -0.775293)",fist
"(0, 0, 0)","(0.71184, 0.0955721, 0.695809)","(0.381308, 0.31566, 0.868886)","(0.530913, 0.229484, 0.815763)","(0.819512, -0.191363, 0.540166)","(0.560079, -0.53466, 0.632811)","(0.638713, -0.396064, 0.65968)","(0.695744, -0.261069, 0.669166)","(0.742407, -0.162549, 0.649931)","(0.499632, 0.864208, -0.0592749)","(-0.618594, 0.418269, -0.665125)","(-0.830864, -0.172007, -0.529225)","(0.642329, -0.124187, 0.756301)","(0.536442, 0.840414, -0.0770327)","(-0.496788, 0.383809, -0.778391)","(-0.755449, -0.169648, -0.632864)","(0.524422, -0.123906, 0.842395)","(0.631939, 0.769168, -0.0950498)","(-0.241495, 0.228266, -0.943173)","(-0.586419, -0.257253, -0.768071)",fist
"(0, 0, 0)","(0.722695, 0.0899612, 0.685288)","(0.393985, 0.312765, 0.864265)","(0.539378, 0.227937, 0.810627)","(0.822518, -0.197507, 0.533343)","(0.560529, -0.539258, 0.628496)","(0.640358, -0.401352, 0.654872)","(0.698463, -0.266848, 0.664035)","(0.746523, -0.168199, 0.643748)","(0.505312, 0.860636, -0.0629779)","(-0.621011, 0.42303, -0.659842)","(-0.836385, -0.16578, -0.522472)","(0.647599, -0.129175, 0.750953)","(0.541808, 0.836586, -0.0810413)","(-0.500378, 0.387767, -0.774118)","(-0.761804, -0.163896, -0.626732)","(0.530406, -0.128093, 0.838011)","(0.636727, 0.764626, -0.0996306)","(-0.247409, 0.230698, -0.941046)","(-0.594472, -0.252502, -0.763444)",fist
"(0, 0, 0)","(0.728851, 0.0871384, 0.679104)","(0.400818, 0.311369, 0.861623)","(0.543474, 0.227723, 0.807947)","(0.823927, -0.200503, 0.530041)","(0.560274, -0.541631, 0.62668)","(0.640596, -0.404274, 0.65284)","(0.699198, -0.270205, 0.6619)","(0.748472, -0.170956, 0.640753)","(0.508056, 0.858885, -0.0647812)","(-0.622138, 0.425349, -0.657284)","(-0.839017, -0.162741, -0.519197)","(0.650108, -0.131614, 0.748356)","(0.544402, 0.834709, -0.0829874)","(-0.502072, 0.389706, -0.772044)","(-0.764842, -0.161078, -0.623755)","(0.533265, -0.130144, 0.835877)","(0.639077, 0.762385, -0.101735)","(-0.250162, 0.231999, -0.939998)","(-0.598313, -0.250099, -0.76123)",fist
"(0, 0, 0)","(0.732729, 0.0855794, 0.675118)","(0.404913, 0.310642, 0.859969)","(0.545664, 0.227965, 0.806401)","(0.824665, -0.202105, 0.528282)","(0.559644, -0.54309, 0.625981)","(0.640175, -0.406184, 0.652067)","(0.699043, -0.272485, 0.661128)","(0.749498, -0.172432, 0.639156)","(0.509517, 0.857946, -0.0657452)","(-0.622728, 0.426588, -0.655921)","(-0.84041, -0.161112, -0.51745)","(0.651434, -0.13292, 0.746971)","(0.545785, 0.833702, -0.084024)","(-0.502962, 0.390747, -0.770939)","(-0.766449, -0.159564, -0.62217)","(0.534779, -0.131244, 0.834737)","(0.640363, 0.761168, -0.10276)","(-0.251555, 0.232787, -0.939431)","(-0.600331, -0.248752, -0.760082)",fist
"(0, 0, 0)","(0.736094, 0.0590275, 0.6743)","(0.413886, 0.289565, 0.863047)","(0.551879, 0.204711, 0.808408)","(0.820661, -0.228883, 0.523572)","(0.54699, -0.564736, 0.617961)","(0.630687, -0.430489, 0.645688)","(0.692718, -0.298684, 0.656452)","(0.746463, -0.198884, 0.63501)","(0.529897, 0.846235, -0.0556299)","(-0.613644, 0.450113, -0.648721)","(-0.845129, -0.133965, -0.517504)","(0.649606, -0.158458, 0.743574)","(0.565538, 0.821368, -0.0743088)","(-0.495008, 0.412942, -0.76449)","(-0.771369, -0.132796, -0.622378)","(0.533209, -0.155141, 0.831637)","(0.658377, 0.746793, -0.0940192)","(-0.24769, 0.251411, -0.935651)","(-0.607693, -0.223994, -0.761929)",fist
"(0, 0, 0)","(0.737344, 0.0547055, 0.673299)","(0.416291, 0.288766, 0.862158)","(0.55199, 0.20386, 0.808547)","(0.820844, -0.234789, 0.520663)","(0.544158, -0.568235, 0.617253)","(0.628898, -0.434896, 0.644479)","(0.691973, -0.303845, 0.654868)","(0.747334, -0.204028, 0.632348)","(0.536522, 0.841824, -0.0589649)","(-0.612537, 0.454148, -0.646952)","(-0.848232, -0.127844, -0.513964)","(0.651239, -0.162662, 0.741235)","(0.57189, 0.816638, -0.0777416)","(-0.494658, 0.41586, -0.763134)","(-0.774878, -0.127413, -0.619137)","(0.535222, -0.158273, 0.829751)","(0.664113, 0.741246, -0.0975089)","(-0.249202, 0.252251, -0.935023)","(-0.612458, -0.220021, -0.759267)",fist
"(0, 0, 0)","(0.735948, 0.0513438, 0.675088)","(0.414996, 0.287134, 0.863327)","(0.548603, 0.202946, 0.811078)","(0.820088, -0.239245, 0.519825)","(0.541207, -0.571484, 0.616848)","(0.626389, -0.438957, 0.644169)","(0.69, -0.308597, 0.654728)","(0.746805, -0.208253, 0.631595)","(0.540477, 0.839325, -0.0584586)","(-0.610833, 0.457742, -0.646031)","(-0.849197, -0.123265, -0.513488)","(0.650986, -0.166545, 0.740595)","(0.575716, 0.813989, -0.0772815)","(-0.493211, 0.419026, -0.762338)","(-0.775914, -0.123058, -0.618719)","(0.535054, -0.161699, 0.829199)","(0.667631, 0.738145, -0.0970128)","(-0.248534, 0.25459, -0.934567)","(-0.613995, -0.216185, -0.759127)",fist
"(0, 0, 0)","(0.734112, 0.0501485, 0.677174)","(0.412979, 0.286798, 0.864404)","(0.544172, 0.203965, 0.813803)","(0.819713, -0.241397, 0.519421)","(0.539785, -0.572686, 0.616978)","(0.625263, -0.440288, 0.644354)","(0.689153, -0.310019, 0.654947)","(0.74654, -0.210294, 0.631233)","(0.542387, 0.83811, -0.0582164)","(-0.61, 0.459474, -0.645587)","(-0.849654, -0.121049, -0.513259)","(0.650854, -0.168423, 0.740286)","(0.577566, 0.812699, -0.0770579)","(-0.492499, 0.420559, -0.761955)","(-0.776405, -0.120946, -0.618521)","(0.534963, -0.163354, 0.828933)","(0.669364, 0.736618, -0.0966769)","(-0.248132, 0.255806, -0.934341)","(-0.614707, -0.21427, -0.759094)",fist
"(0, 0, 0)","(0.732461, 0.0500569, 0.678967)","(0.411262, 0.287497, 0.864991)","(0.540181, 0.205941, 0.815961)","(0.819537, -0.242467, 0.519199)","(0.538711, -0.573027, 0.617601)","(0.624362, -0.440811, 0.644871)","(0.688442, -0.310702, 0.655371)","(0.746468, -0.21117, 0.631025)","(0.543782, 0.837151, -0.0589855)","(-0.609515, 0.460105, -0.645597)","(-0.850092, -0.119928, -0.512797)","(0.650903, -0.169068, 0.740096)","(0.578914, 0.811667, -0.0778209)","(-0.492123, 0.420929, -0.761993)","(-0.776888, -0.120002, -0.618097)","(0.535062, -0.163748, 0.828792)","(0.670635, 0.735383, -0.0972596)","(-0.247995, 0.255801, -0.934379)","(-0.615374, -0.21359, -0.758745)",fist
"(0, 0, 0)","(0.730743, 0.0502606, 0.6808)","(0.408803, 0.288574, 0.865798)","(0.533411, 0.209875, 0.819405)","(0.819415, -0.243204, 0.519048)","(0.537799, -0.573278, 0.618162)","(0.623479, -0.441349, 0.645356)","(0.687651, -0.311516, 0.655816)","(0.746418, -0.211774, 0.630883)","(0.544742, 0.836489, -0.0595158)","(-0.609179, 0.460539, -0.645604)","(-0.850393, -0.119154, -0.512479)","(0.650936, -0.169512, 0.739965)","(0.579843, 0.810953, -0.0783452)","(-0.491861, 0.421186, -0.76202)","(-0.777218, -0.11935, -0.617808)","(0.535128, -0.164019, 0.828695)","(0.671529, 0.734521, -0.0976128)","(-0.247866, 0.25584, -0.934403)","(-0.61582, -0.213092, -0.758523)",fist
"(0, 0, 0)","(0.7294, 0.0504226, 0.682227)","(0.406884, 0.289417, 0.86642)","(0.528118, 0.212947, 0.822037)","(0.81932, -0.243774, 0.518931)","(0.537067, -0.573424, 0.618663)","(0.622715, -0.441801, 0.645784)","(0.686923, -0.312267, 0.656221)","(0.746377, -0.212241, 0.630773)","(0.545485, 0.835976, -0.0599268)","(-0.608919, 0.460874, -0.64561)","(-0.850624, -0.118558, -0.512232)","(0.65096, -0.169857, 0.739864)","(0.580563, 0.810398, -0.07875)","(-0.491656, 0.421387, -0.762041)","(-0.777474, -0.118841, -0.617585)","(0.53518, -0.164229, 0.82862)","(0.672231, 0.733846, -0.0978541)","(-0.247741, 0.2559, -0.934419)","(-0.616158, -0.212685, -0.758363)",fist
"(0, 0, 0)","(0.728932, 0.0504644, 0.682724)","(0.406076, 0.290283, 0.866509)","(0.526146, 0.214442, 0.822912)","(0.819207, -0.244209, 0.518904)","(0.536272, -0.57326, 0.619504)","(0.621859, -0.442007, 0.646468)","(0.686095, -0.312849, 0.65681)","(0.746331, -0.212503, 0.63074)","(0.546359, 0.835342, -0.0607936)","(-0.608613, 0.460974, -0.645828)","(-0.850897, -0.118086, -0.511888)","(0.65099, -0.169924, 0.739823)","(0.58141, 0.809708, -0.0795991)","(-0.491417, 0.421273, -0.762259)","(-0.777774, -0.118527, -0.617267)","(0.535241, -0.164097, 0.828607)","(0.673046, 0.733011, -0.0985087)","(-0.24762, 0.25551, -0.934558)","(-0.616565, -0.212575, -0.758063)",fist
"(0, 0, 0)","(0.728901, 0.0503376, 0.682766)","(0.405787, 0.290876, 0.866446)","(0.524665, 0.215707, 0.823527)","(0.819113, -0.244571, 0.518882)","(0.535507, -0.573142, 0.620275)","(0.621006, -0.442269, 0.647109)","(0.685245, -0.313498, 0.657388)","(0.746291, -0.212721, 0.630713)","(0.547085, 0.834813, -0.0615149)","(-0.608358, 0.461055, -0.64601)","(-0.851124, -0.117694, -0.511601)","(0.651015, -0.16998, 0.739788)","(0.582114, 0.809132, -0.0803046)","(-0.491217, 0.421179, -0.76244)","(-0.778024, -0.118261, -0.617003)","(0.535292, -0.163987, 0.828596)","(0.673729, 0.732312, -0.0990333)","(-0.247506, 0.255203, -0.934672)","(-0.616898, -0.212471, -0.757821)",fist
"(0, 0, 0)","(0.72907, 0.0502341, 0.682593)","(0.405866, 0.291286, 0.866271)","(0.523552, 0.216811, 0.823945)","(0.819033, -0.244875, 0.518864)","(0.534676, -0.573094, 0.621035)","(0.62003, -0.442681, 0.647762)","(0.684242, -0.314371, 0.658015)","(0.746258, -0.212904, 0.630691)","(0.547698, 0.834367, -0.0621232)","(-0.608144, 0.461123, -0.646163)","(-0.851315, -0.117363, -0.51136)","(0.651035, -0.170028, 0.73976)","(0.582707, 0.808645, -0.0808985)","(-0.491047, 0.4211, -0.762593)","(-0.778234, -0.11804, -0.616781)","(0.535335, -0.163894, 0.828586)","(0.674312, 0.731718, -0.0994592)","(-0.247398, 0.254958, -0.934768)","(-0.617175, -0.212371, -0.757624)",fist
"(0, 0, 0)","(0.729264, 0.0501047, 0.682395)","(0.405884, 0.291682, 0.866129)","(0.522524, 0.217822, 0.824331)","(0.818963, -0.245144, 0.518849)","(0.533983, -0.573073, 0.62165)","(0.619173, -0.443134, 0.648273)","(0.68334, -0.315302, 0.658507)","(0.746228, -0.213066, 0.630671)","(0.548237, 0.833973, -0.0626594)","(-0.607955, 0.461183, -0.646298)","(-0.851483, -0.117072, -0.511147)","(0.651053, -0.170069, 0.739734)","(0.583231, 0.808216, -0.0814217)","(-0.490896, 0.421032, -0.762727)","(-0.778418, -0.117843, -0.616586)","(0.535372, -0.163813, 0.828578)","(0.674829, 0.731192, -0.0998198)","(-0.247292, 0.254753, -0.934851)","(-0.617416, -0.212275, -0.757455)",fist
"(0, 0, 0)","(0.729434, 0.0499918, 0.682222)","(0.40589, 0.292033, 0.866008)","(0.521589, 0.218731, 0.824683)","(0.818902, -0.245377, 0.518836)","(0.533587, -0.572988, 0.622069)","(0.618709, -0.443307, 0.648597)","(0.682873, -0.315734, 0.658785)","(0.746202, -0.213206, 0.630654)","(0.548704, 0.83363, -0.063125)","(-0.607791, 0.461234, -0.646416)","(-0.851628, -0.11682, -0.510962)","(0.651069, -0.170105, 0.739712)","(0.583686, 0.807841, -0.0818751)","(-0.490765, 0.420972, -0.762845)","(-0.778578, -0.117667, -0.616418)","(0.535405, -0.163741, 0.828571)","(0.675284, 0.730731, -0.10012)","(-0.247191, 0.254589, -0.934923)","(-0.61762, -0.212186, -0.757312)",fist
"(0, 0, 0)","(0.72971, 0.0499513, 0.68193)","(0.405941, 0.292406, 0.865858)","(0.520235, 0.220016, 0.825196)","(0.818847, -0.245582, 0.518824)","(0.533435, -0.572603, 0.622553)","(0.618514, -0.443028, 0.648973)","(0.682656, -0.315587, 0.659079)","(0.74618, -0.21333, 0.63064)","(0.549115, 0.833328, -0.063535)","(-0.607648, 0.461278, -0.646519)","(-0.851757, -0.116598, -0.510799)","(0.651083, -0.170136, 0.739693)","(0.584085, 0.807512, -0.082274)","(-0.490649, 0.420921, -0.762948)","(-0.778718, -0.117515, -0.61627)","(0.535434, -0.163679, 0.828565)","(0.675687, 0.730324, -0.100374)","(-0.247094, 0.25445, -0.934986)","(-0.6178, -0.212098, -0.757191)",fist
"(0, 0, 0)","(0.729965, 0.0499155, 0.681659)","(0.405981, 0.292753, 0.865722)","(0.518956, 0.221221, 0.825679)","(0.818798, -0.245769, 0.518814)","(0.533664, -0.571607, 0.623272)","(0.618709, -0.441922, 0.649541)","(0.682788, -0.314445, 0.659489)","(0.746159, -0.213442, 0.630626)","(0.549489, 0.833053, -0.0639086)","(-0.607517, 0.461318, -0.646613)","(-0.851873, -0.116397, -0.510651)","(0.651095, -0.170165, 0.739675)","(0.58445, 0.807211, -0.0826363)","(-0.490543, 0.420875, -0.763041)","(-0.778845, -0.117375, -0.616136)","(0.53546, -0.163623, 0.828559)","(0.676057, 0.72995, -0.100594)","(-0.246999, 0.254335, -0.935043)","(-0.617959, -0.212014, -0.757084)",fist
"(0, 0, 0)","(0.730267, 0.0495837, 0.68136)","(0.406293, 0.293094, 0.86546)","(0.518036, 0.222221, 0.825988)","(0.818586, -0.24637, 0.518863)","(0.533685, -0.570846, 0.623951)","(0.618854, -0.441017, 0.650018)","(0.682999, -0.313452, 0.659742)","(0.746004, -0.213874, 0.630664)","(0.550476, 0.832347, -0.0646087)","(-0.607069, 0.46157, -0.646855)","(-0.852094, -0.115753, -0.510428)","(0.651009, -0.170403, 0.739696)","(0.585407, 0.806447, -0.0833174)","(-0.490153, 0.420911, -0.763272)","(-0.779083, -0.116885, -0.615929)","(0.535397, -0.163656, 0.828593)","(0.676961, 0.72904, -0.101115)","(-0.246756, 0.25405, -0.935184)","(-0.618306, -0.211756, -0.756873)",fist
"(0, 0, 0)","(0.730282, 0.0492976, 0.681365)","(0.405622, 0.293846, 0.86552)","(0.516068, 0.223748, 0.826808)","(0.818393, -0.246916, 0.518908)","(0.534119, -0.569809, 0.624527)","(0.619358, -0.439821, 0.650349)","(0.683509, -0.312178, 0.659819)","(0.745862, -0.214267, 0.630698)","(0.551372, 0.831704, -0.0652448)","(-0.606662, 0.461797, -0.647074)","(-0.852295, -0.115168, -0.510225)","(0.650931, -0.170619, 0.739715)","(0.586277, 0.80575, -0.0839354)","(-0.489799, 0.420942, -0.763482)","(-0.779297, -0.116437, -0.615742)","(0.535339, -0.163688, 0.828624)","(0.677784, 0.728211, -0.101579)","(-0.246529, 0.253799, -0.935312)","(-0.618617, -0.211514, -0.756686)",fist
"(0, 0, 0)","(0.73051, 0.0490388, 0.681139)","(0.40554, 0.294262, 0.865417)","(0.515182, 0.224614, 0.827125)","(0.818242, -0.24734, 0.518944)","(0.534404, -0.56927, 0.624775)","(0.619589, -0.439428, 0.650394)","(0.683702, -0.311982, 0.659711)","(0.745752, -0.214571, 0.630725)","(0.552067, 0.831204, -0.0657394)","(-0.606345, 0.461972, -0.647246)","(-0.85245, -0.114713, -0.510069)","(0.650869, -0.170787, 0.73973)","(0.586953, 0.805209, -0.0844147)","(-0.489523, 0.420967, -0.763645)","(-0.779463, -0.116089, -0.615598)","(0.535294, -0.163711, 0.828649)","(0.678431, 0.727561, -0.101919)","(-0.246338, 0.253623, -0.935411)","(-0.618856, -0.211314, -0.756548)",fist
"(0, 0, 0)","(0.7307, 0.048829, 0.68095)","(0.405451, 0.294617, 0.865338)","(0.514404, 0.225362, 0.827406)","(0.818119, -0.247685, 0.518974)","(0.535746, -0.567758, 0.625002)","(0.620799, -0.437858, 0.650299)","(0.684742, -0.310491, 0.659336)","(0.745661, -0.214818, 0.630747)","(0.552632, 0.830796, -0.0661415)","(-0.606089, 0.462114, -0.647385)","(-0.852576, -0.114343, -0.509942)","(0.650819, -0.170924, 0.739743)","(0.587502, 0.804767, -0.0848037)","(-0.489297, 0.42099, -0.763777)","(-0.779597, -0.115805, -0.615482)","(0.535257, -0.163731, 0.828669)","(0.678962, 0.727028, -0.102176)","(-0.246169, 0.253494, -0.93549)","(-0.619043, -0.211141, -0.756442)",fist
"(0, 0, 0)","(0.730864, 0.0486578, 0.680787)","(0.405346, 0.294931, 0.86528)","(0.513679, 0.226041, 0.827671)","(0.818018, -0.247966, 0.518998)","(0.537936, -0.56552, 0.62515)","(0.623006, -0.435049, 0.650074)","(0.686784, -0.307311, 0.658701)","(0.745588, -0.21502, 0.630766)","(0.553094, 0.830463, -0.0664704)","(-0.605879, 0.46223, -0.647499)","(-0.852678, -0.114043, -0.509837)","(0.650779, -0.171035, 0.739753)","(0.587952, 0.804405, -0.0851206)","(-0.489111, 0.421009, -0.763886)","(-0.779705, -0.115571, -0.615388)","(0.535226, -0.163746, 0.828686)","(0.679403, 0.726589, -0.102371)","(-0.246018, 0.253403, -0.935554)","(-0.619194, -0.210989, -0.756361)",fist
"(0, 0, 0)","(0.731022, 0.0484998, 0.680628)","(0.405221, 0.295242, 0.865233)","(0.512929, 0.226728, 0.827948)","(0.817925, -0.248225, 0.519021)","(0.540926, -0.562485, 0.625307)","(0.625848, -0.431468, 0.64973)","(0.68931, -0.303446, 0.657854)","(0.745519, -0.215207, 0.630783)","(0.553519, 0.830156, -0.0667738)","(-0.605686, 0.462335, -0.647604)","(-0.852772, -0.113766, -0.509741)","(0.650741, -0.171137, 0.739762)","(0.588367, 0.804071, -0.0854121)","(-0.488938, 0.421027, -0.763987)","(-0.779806, -0.115353, -0.615302)","(0.535198, -0.16376, 0.828701)","(0.679814, 0.726182, -0.102535)","(-0.24587, 0.25333, -0.935613)","(-0.619328, -0.210839, -0.756293)",fist
